Node,Packet,Direction,Protocol,Port,Time,Size,Offset
4,349,RX,UDP,49153,29.1108,1052,0
4,349,TX,UDP,49153,29.1108,1052,0
1,349,RX,UDP,49153,29.1136,1052,0
1,349,TX,UDP,49153,29.1136,1052,0
0,349,RX,UDP,49153,29.1163,1052,0
0,350,TX,UDP,9,29.2,1052,0
1,350,RX,UDP,9,29.2027,1052,0
1,350,TX,UDP,9,29.2027,1052,0
4,350,RX,UDP,9,29.2054,1052,0
4,350,TX,UDP,9,29.2054,1052,0
5,350,RX,UDP,9,29.2081,1052,0
5,350,TX,UDP,49153,29.2081,1052,0
4,350,RX,UDP,49153,29.2108,1052,0
4,350,TX,UDP,49153,29.2108,1052,0
1,350,RX,UDP,49153,29.2136,1052,0
1,350,TX,UDP,49153,29.2136,1052,0
0,350,RX,UDP,49153,29.2163,1052,0
0,351,TX,UDP,9,29.3,1052,0
1,351,RX,UDP,9,29.3027,1052,0
1,351,TX,UDP,9,29.3027,1052,0
4,351,RX,UDP,9,29.3054,1052,0
4,351,TX,UDP,9,29.3054,1052,0
5,351,RX,UDP,9,29.3081,1052,0
5,351,TX,UDP,49153,29.3081,1052,0
4,351,RX,UDP,49153,29.3108,1052,0
4,351,TX,UDP,49153,29.3108,1052,0
1,351,RX,UDP,49153,29.3136,1052,0
1,351,TX,UDP,49153,29.3136,1052,0
0,351,RX,UDP,49153,29.3163,1052,0
0,352,TX,UDP,9,29.4,1052,0
1,352,RX,UDP,9,29.4027,1052,0
1,352,TX,UDP,9,29.4027,1052,0
4,352,RX,UDP,9,29.4054,1052,0
4,352,TX,UDP,9,29.4054,1052,0
5,352,RX,UDP,9,29.4081,1052,0
5,352,TX,UDP,49153,29.4081,1052,0
4,352,RX,UDP,49153,29.4108,1052,0
4,352,TX,UDP,49153,29.4108,1052,0
1,352,RX,UDP,49153,29.4136,1052,0
1,352,TX,UDP,49153,29.4136,1052,0
0,352,RX,UDP,49153,29.4163,1052,0
0,353,TX,UDP,9,29.5,1052,0
1,353,RX,UDP,9,29.5027,1052,0
1,353,TX,UDP,9,29.5027,1052,0
4,353,RX,UDP,9,29.5054,1052,0
4,353,TX,UDP,9,29.5054,1052,0
5,353,RX,UDP,9,29.5081,1052,0
5,353,TX,UDP,49153,29.5081,1052,0
4,353,RX,UDP,49153,29.5108,1052,0
4,353,TX,UDP,49153,29.5108,1052,0
1,353,RX,UDP,49153,29.5136,1052,0
1,353,TX,UDP,49153,29.5136,1052,0
0,353,RX,UDP,49153,29.5163,1052,0
0,354,TX,UDP,9,29.6,1052,0
1,354,RX,UDP,9,29.6027,1052,0
1,354,TX,UDP,9,29.6027,1052,0
4,354,RX,UDP,9,29.6054,1052,0
4,354,TX,UDP,9,29.6054,1052,0
5,354,RX,UDP,9,29.6081,1052,0
5,354,TX,UDP,49153,29.6081,1052,0
4,354,RX,UDP,49153,29.6108,1052,0
4,354,TX,UDP,49153,29.6108,1052,0
1,354,RX,UDP,49153,29.6136,1052,0
1,354,TX,UDP,49153,29.6136,1052,0
0,354,RX,UDP,49153,29.6163,1052,0
0,355,TX,UDP,9,29.7,1052,0
1,355,RX,UDP,9,29.7027,1052,0
1,355,TX,UDP,9,29.7027,1052,0
4,355,RX,UDP,9,29.7054,1052,0
4,355,TX,UDP,9,29.7054,1052,0
5,355,RX,UDP,9,29.7081,1052,0
5,355,TX,UDP,49153,29.7081,1052,0
4,355,RX,UDP,49153,29.7108,1052,0
4,355,TX,UDP,49153,29.7108,1052,0
1,355,RX,UDP,49153,29.7136,1052,0
1,355,TX,UDP,49153,29.7136,1052,0
0,355,RX,UDP,49153,29.7163,1052,0
0,356,TX,UDP,9,29.8,1052,0
1,356,RX,UDP,9,29.8027,1052,0
1,356,TX,UDP,9,29.8027,1052,0
4,356,RX,UDP,9,29.8054,1052,0
4,356,TX,UDP,9,29.8054,1052,0
5,356,RX,UDP,9,29.8081,1052,0
5,356,TX,UDP,49153,29.8081,1052,0
4,356,RX,UDP,49153,29.8108,1052,0
4,356,TX,UDP,49153,29.8108,1052,0
1,356,RX,UDP,49153,29.8136,1052,0
1,356,TX,UDP,49153,29.8136,1052,0
0,356,RX,UDP,49153,29.8163,1052,0
0,357,TX,UDP,9,29.9,1052,0
1,357,RX,UDP,9,29.9027,1052,0
1,357,TX,UDP,9,29.9027,1052,0
4,357,RX,UDP,9,29.9054,1052,0
4,357,TX,UDP,9,29.9054,1052,0
5,357,RX,UDP,9,29.9081,1052,0
5,357,TX,UDP,49153,29.9081,1052,0
4,357,RX,UDP,49153,29.9108,1052,0
4,357,TX,UDP,49153,29.9108,1052,0
1,357,RX,UDP,49153,29.9136,1052,0
1,357,TX,UDP,49153,29.9136,1052,0
0,357,RX,UDP,49153,29.9163,1052,0
4,0,TX,UDP,520,0.237137,52,0
4,0,TX,UDP,520,0.237137,52,0
4,0,TX,UDP,520,0.237137,52,0
1,0,RX,UDP,520,0.238249,52,0
1,1,TX,UDP,520,0.238249,72,0
5,0,RX,UDP,520,0.238249,52,0
5,2,TX,UDP,520,0.238249,52,0
3,0,RX,UDP,520,0.238249,52,0
3,3,TX,UDP,520,0.238249,72,0
4,1,RX,UDP,520,0.246599,72,0
4,2,RX,UDP,520,0.250567,52,0
4,3,RX,UDP,520,0.250599,72,0
1,16,TX,UDP,520,0.258545,52,0
1,16,TX,UDP,520,0.258545,52,0
0,16,RX,UDP,520,0.259657,52,0
0,17,TX,UDP,520,0.259657,72,0
4,16,RX,UDP,520,0.259657,52,0
4,18,TX,UDP,520,0.259657,132,0
1,18,RX,UDP,520,0.269104,132,0
1,17,RX,UDP,520,0.271008,72,0
3,27,TX,UDP,520,0.37024,52,0
3,27,TX,UDP,520,0.37024,52,0
4,27,RX,UDP,520,0.371352,52,0
4,28,TX,UDP,520,0.371352,132,0
2,27,RX,UDP,520,0.371352,52,0
2,29,TX,UDP,520,0.371352,72,0
3,28,RX,UDP,520,0.374799,132,0
3,29,RX,UDP,520,0.382703,72,0
0,38,TX,UDP,520,0.530904,52,0
0,38,TX,UDP,520,0.530904,52,0
1,38,RX,UDP,520,0.532016,52,0
1,39,TX,UDP,520,0.532016,152,0
2,38,RX,UDP,520,0.532016,52,0
2,40,TX,UDP,520,0.532016,72,0
0,39,RX,UDP,520,0.537494,152,0
0,40,RX,UDP,520,0.544366,72,0
5,49,TX,UDP,520,0.570915,52,0
4,49,RX,UDP,520,0.572027,52,0
4,50,TX,UDP,520,0.572027,132,0
5,50,RX,UDP,520,0.577474,132,0
2,55,TX,UDP,520,0.720582,52,0
2,55,TX,UDP,520,0.720582,52,0
3,55,RX,UDP,520,0.721694,52,0
3,56,TX,UDP,520,0.721694,152,0
0,55,RX,UDP,520,0.721694,52,0
0,57,TX,UDP,520,0.721694,152,0
2,56,RX,UDP,520,0.730173,152,0
2,57,RX,UDP,520,0.731173,152,0
3,66,TX,UDP,520,1.7982,132,0
3,67,TX,UDP,520,1.7982,132,0
4,66,RX,UDP,520,1.79944,132,0
2,67,RX,UDP,520,1.79944,132,0
1,68,TX,UDP,520,1.88226,132,0
1,69,TX,UDP,520,1.88226,132,0
0,68,RX,UDP,520,1.8835,132,0
4,69,RX,UDP,520,1.8835,132,0
0,70,TX,UDP,9,2,1052,0
1,70,RX,UDP,9,2.00271,1052,0
1,70,TX,UDP,9,2.00271,1052,0
4,70,RX,UDP,9,2.00542,1052,0
4,70,TX,UDP,9,2.00542,1052,0
5,70,RX,UDP,9,2.00814,1052,0
5,70,TX,UDP,49153,2.00814,1052,0
4,70,RX,UDP,49153,2.01085,1052,0
4,70,TX,UDP,49153,2.01085,1052,0
1,70,RX,UDP,49153,2.01356,1052,0
1,70,TX,UDP,49153,2.01356,1052,0
0,70,RX,UDP,49153,2.01627,1052,0
0,71,TX,UDP,9,2.1,1052,0
1,71,RX,UDP,9,2.10271,1052,0
1,71,TX,UDP,9,2.10271,1052,0
4,71,RX,UDP,9,2.10542,1052,0
4,71,TX,UDP,9,2.10542,1052,0
5,71,RX,UDP,9,2.10814,1052,0
5,71,TX,UDP,49153,2.10814,1052,0
4,71,RX,UDP,49153,2.11085,1052,0
4,71,TX,UDP,49153,2.11085,1052,0
1,71,RX,UDP,49153,2.11356,1052,0
1,71,TX,UDP,49153,2.11356,1052,0
0,71,RX,UDP,49153,2.11627,1052,0
0,72,TX,UDP,9,2.2,1052,0
1,72,RX,UDP,9,2.20271,1052,0
1,72,TX,UDP,9,2.20271,1052,0
4,72,RX,UDP,9,2.20542,1052,0
4,72,TX,UDP,9,2.20542,1052,0
5,72,RX,UDP,9,2.20814,1052,0
5,72,TX,UDP,49153,2.20814,1052,0
4,72,RX,UDP,49153,2.21085,1052,0
4,72,TX,UDP,49153,2.21085,1052,0
1,72,RX,UDP,49153,2.21356,1052,0
1,72,TX,UDP,49153,2.21356,1052,0
0,72,RX,UDP,49153,2.21627,1052,0
0,73,TX,UDP,9,2.3,1052,0
1,73,RX,UDP,9,2.30271,1052,0
1,73,TX,UDP,9,2.30271,1052,0
4,73,RX,UDP,9,2.30542,1052,0
4,73,TX,UDP,9,2.30542,1052,0
5,73,RX,UDP,9,2.30814,1052,0
5,73,TX,UDP,49153,2.30814,1052,0
4,73,RX,UDP,49153,2.31085,1052,0
4,73,TX,UDP,49153,2.31085,1052,0
1,73,RX,UDP,49153,2.31356,1052,0
1,73,TX,UDP,49153,2.31356,1052,0
0,73,RX,UDP,49153,2.31627,1052,0
0,74,TX,UDP,9,2.4,1052,0
4,75,TX,UDP,520,2.40148,132,0
4,76,TX,UDP,520,2.40148,132,0
4,77,TX,UDP,520,2.40148,132,0
1,74,RX,UDP,9,2.40271,1052,0
1,74,TX,UDP,9,2.40271,1052,0
1,75,RX,UDP,520,2.40272,132,0
5,76,RX,UDP,520,2.40272,132,0
3,77,RX,UDP,520,2.40272,132,0
4,74,RX,UDP,9,2.40544,1052,0
4,74,TX,UDP,9,2.40544,1052,0
5,74,RX,UDP,9,2.40816,1052,0
5,74,TX,UDP,49153,2.40816,1052,0
4,74,RX,UDP,49153,2.41087,1052,0
4,74,TX,UDP,49153,2.41087,1052,0
1,74,RX,UDP,49153,2.41358,1052,0
1,74,TX,UDP,49153,2.41358,1052,0
0,74,RX,UDP,49153,2.41629,1052,0
0,78,TX,UDP,9,2.5,1052,0
1,78,RX,UDP,9,2.50271,1052,0
1,78,TX,UDP,9,2.50271,1052,0
4,78,RX,UDP,9,2.50542,1052,0
4,78,TX,UDP,9,2.50542,1052,0
5,78,RX,UDP,9,2.50814,1052,0
5,78,TX,UDP,49153,2.50814,1052,0
4,78,RX,UDP,49153,2.51085,1052,0
4,78,TX,UDP,49153,2.51085,1052,0
1,78,RX,UDP,49153,2.51356,1052,0
1,78,TX,UDP,49153,2.51356,1052,0
0,78,RX,UDP,49153,2.51627,1052,0
0,79,TX,UDP,9,2.6,1052,0
1,79,RX,UDP,9,2.60271,1052,0
1,79,TX,UDP,9,2.60271,1052,0
4,79,RX,UDP,9,2.60542,1052,0
4,79,TX,UDP,9,2.60542,1052,0
5,79,RX,UDP,9,2.60814,1052,0
5,79,TX,UDP,49153,2.60814,1052,0
4,79,RX,UDP,49153,2.61085,1052,0
4,79,TX,UDP,49153,2.61085,1052,0
1,79,RX,UDP,49153,2.61356,1052,0
1,79,TX,UDP,49153,2.61356,1052,0
0,79,RX,UDP,49153,2.61627,1052,0
0,80,TX,UDP,9,2.7,1052,0
1,80,RX,UDP,9,2.70271,1052,0
1,80,TX,UDP,9,2.70271,1052,0
4,80,RX,UDP,9,2.70542,1052,0
4,80,TX,UDP,9,2.70542,1052,0
5,80,RX,UDP,9,2.70814,1052,0
5,80,TX,UDP,49153,2.70814,1052,0
4,80,RX,UDP,49153,2.71085,1052,0
4,80,TX,UDP,49153,2.71085,1052,0
1,80,RX,UDP,49153,2.71356,1052,0
1,80,TX,UDP,49153,2.71356,1052,0
0,80,RX,UDP,49153,2.71627,1052,0
0,81,TX,UDP,9,2.8,1052,0
1,81,RX,UDP,9,2.80271,1052,0
1,81,TX,UDP,9,2.80271,1052,0
4,81,RX,UDP,9,2.80542,1052,0
4,81,TX,UDP,9,2.80542,1052,0
5,81,RX,UDP,9,2.80814,1052,0
5,81,TX,UDP,49153,2.80814,1052,0
4,81,RX,UDP,49153,2.81085,1052,0
4,81,TX,UDP,49153,2.81085,1052,0
1,81,RX,UDP,49153,2.81356,1052,0
1,81,TX,UDP,49153,2.81356,1052,0
0,81,RX,UDP,49153,2.81627,1052,0
5,82,TX,UDP,520,2.89838,132,0
4,82,RX,UDP,520,2.89962,132,0
0,83,TX,UDP,9,2.9,1052,0
1,83,RX,UDP,9,2.90271,1052,0
1,83,TX,UDP,9,2.90271,1052,0
4,83,RX,UDP,9,2.90542,1052,0
4,83,TX,UDP,9,2.90542,1052,0
5,83,RX,UDP,9,2.90814,1052,0
5,83,TX,UDP,49153,2.90814,1052,0
4,83,RX,UDP,49153,2.91085,1052,0
4,83,TX,UDP,49153,2.91085,1052,0
1,83,RX,UDP,49153,2.91356,1052,0
1,83,TX,UDP,49153,2.91356,1052,0
0,83,RX,UDP,49153,2.91627,1052,0
0,84,TX,UDP,9,3,1052,0
1,84,RX,UDP,9,3.00271,1052,0
1,84,TX,UDP,9,3.00271,1052,0
4,84,RX,UDP,9,3.00542,1052,0
4,84,TX,UDP,9,3.00542,1052,0
5,84,RX,UDP,9,3.00814,1052,0
5,84,TX,UDP,49153,3.00814,1052,0
4,84,RX,UDP,49153,3.01085,1052,0
4,84,TX,UDP,49153,3.01085,1052,0
1,84,RX,UDP,49153,3.01356,1052,0
1,84,TX,UDP,49153,3.01356,1052,0
0,84,RX,UDP,49153,3.01627,1052,0
0,85,TX,UDP,9,3.1,1052,0
1,85,RX,UDP,9,3.10271,1052,0
1,85,TX,UDP,9,3.10271,1052,0
4,85,RX,UDP,9,3.10542,1052,0
4,85,TX,UDP,9,3.10542,1052,0
5,85,RX,UDP,9,3.10814,1052,0
5,85,TX,UDP,49153,3.10814,1052,0
4,85,RX,UDP,49153,3.11085,1052,0
4,85,TX,UDP,49153,3.11085,1052,0
1,85,RX,UDP,49153,3.11356,1052,0
1,85,TX,UDP,49153,3.11356,1052,0
0,85,RX,UDP,49153,3.11627,1052,0
0,86,TX,UDP,520,3.18226,132,0
0,87,TX,UDP,520,3.18226,132,0
1,86,RX,UDP,520,3.1835,132,0
2,87,RX,UDP,520,3.1835,132,0
0,88,TX,UDP,9,3.2,1052,0
1,88,RX,UDP,9,3.20271,1052,0
1,88,TX,UDP,9,3.20271,1052,0
4,88,RX,UDP,9,3.20542,1052,0
4,88,TX,UDP,9,3.20542,1052,0
5,88,RX,UDP,9,3.20814,1052,0
5,88,TX,UDP,49153,3.20814,1052,0
4,88,RX,UDP,49153,3.21085,1052,0
4,88,TX,UDP,49153,3.21085,1052,0
1,88,RX,UDP,49153,3.21356,1052,0
1,88,TX,UDP,49153,3.21356,1052,0
0,88,RX,UDP,49153,3.21627,1052,0
0,89,TX,UDP,9,3.3,1052,0
1,89,RX,UDP,9,3.30271,1052,0
1,89,TX,UDP,9,3.30271,1052,0
4,89,RX,UDP,9,3.30542,1052,0
4,89,TX,UDP,9,3.30542,1052,0
5,89,RX,UDP,9,3.30814,1052,0
5,89,TX,UDP,49153,3.30814,1052,0
4,89,RX,UDP,49153,3.31085,1052,0
4,89,TX,UDP,49153,3.31085,1052,0
1,89,RX,UDP,49153,3.31356,1052,0
1,89,TX,UDP,49153,3.31356,1052,0
0,89,RX,UDP,49153,3.31627,1052,0
0,90,TX,UDP,9,3.4,1052,0
1,90,RX,UDP,9,3.40271,1052,0
1,90,TX,UDP,9,3.40271,1052,0
4,90,RX,UDP,9,3.40542,1052,0
4,90,TX,UDP,9,3.40542,1052,0
5,90,RX,UDP,9,3.40814,1052,0
5,90,TX,UDP,49153,3.40814,1052,0
4,90,RX,UDP,49153,3.41085,1052,0
4,90,TX,UDP,49153,3.41085,1052,0
1,90,RX,UDP,49153,3.41356,1052,0
1,90,TX,UDP,49153,3.41356,1052,0
0,90,RX,UDP,49153,3.41627,1052,0
0,91,TX,UDP,9,3.5,1052,0
1,91,RX,UDP,9,3.50271,1052,0
1,91,TX,UDP,9,3.50271,1052,0
4,91,RX,UDP,9,3.50542,1052,0
4,91,TX,UDP,9,3.50542,1052,0
5,91,RX,UDP,9,3.50814,1052,0
5,91,TX,UDP,49153,3.50814,1052,0
4,91,RX,UDP,49153,3.51085,1052,0
4,91,TX,UDP,49153,3.51085,1052,0
1,91,RX,UDP,49153,3.51356,1052,0
1,91,TX,UDP,49153,3.51356,1052,0
0,91,RX,UDP,49153,3.51627,1052,0
0,92,TX,UDP,9,3.6,1052,0
1,92,RX,UDP,9,3.60271,1052,0
1,92,TX,UDP,9,3.60271,1052,0
4,92,RX,UDP,9,3.60542,1052,0
4,92,TX,UDP,9,3.60542,1052,0
5,92,RX,UDP,9,3.60814,1052,0
5,92,TX,UDP,49153,3.60814,1052,0
4,92,RX,UDP,49153,3.61085,1052,0
4,92,TX,UDP,49153,3.61085,1052,0
1,92,RX,UDP,49153,3.61356,1052,0
1,92,TX,UDP,49153,3.61356,1052,0
0,92,RX,UDP,49153,3.61627,1052,0
2,93,TX,UDP,520,3.64235,132,0
2,94,TX,UDP,520,3.64235,132,0
3,93,RX,UDP,520,3.64359,132,0
0,94,RX,UDP,520,3.64359,132,0
0,95,TX,UDP,9,3.7,1052,0
1,95,RX,UDP,9,3.70271,1052,0
1,95,TX,UDP,9,3.70271,1052,0
4,95,RX,UDP,9,3.70542,1052,0
4,95,TX,UDP,9,3.70542,1052,0
5,95,RX,UDP,9,3.70814,1052,0
5,95,TX,UDP,49153,3.70814,1052,0
4,95,RX,UDP,49153,3.71085,1052,0
4,95,TX,UDP,49153,3.71085,1052,0
1,95,RX,UDP,49153,3.71356,1052,0
1,95,TX,UDP,49153,3.71356,1052,0
0,95,RX,UDP,49153,3.71627,1052,0
0,96,TX,UDP,9,3.8,1052,0
1,96,RX,UDP,9,3.80271,1052,0
1,96,TX,UDP,9,3.80271,1052,0
4,96,RX,UDP,9,3.80542,1052,0
4,96,TX,UDP,9,3.80542,1052,0
5,96,RX,UDP,9,3.80814,1052,0
5,96,TX,UDP,49153,3.80814,1052,0
4,96,RX,UDP,49153,3.81085,1052,0
4,96,TX,UDP,49153,3.81085,1052,0
1,96,RX,UDP,49153,3.81356,1052,0
1,96,TX,UDP,49153,3.81356,1052,0
0,96,RX,UDP,49153,3.81627,1052,0
0,97,TX,UDP,9,3.9,1052,0
1,97,RX,UDP,9,3.90271,1052,0
1,97,TX,UDP,9,3.90271,1052,0
4,97,RX,UDP,9,3.90542,1052,0
4,97,TX,UDP,9,3.90542,1052,0
5,97,RX,UDP,9,3.90814,1052,0
5,97,TX,UDP,49153,3.90814,1052,0
4,97,RX,UDP,49153,3.91085,1052,0
4,97,TX,UDP,49153,3.91085,1052,0
1,97,RX,UDP,49153,3.91356,1052,0
1,97,TX,UDP,49153,3.91356,1052,0
0,97,RX,UDP,49153,3.91627,1052,0
0,98,TX,UDP,9,4,1052,0
1,98,RX,UDP,9,4.00271,1052,0
1,98,TX,UDP,9,4.00271,1052,0
4,98,RX,UDP,9,4.00542,1052,0
4,98,TX,UDP,9,4.00542,1052,0
5,98,RX,UDP,9,4.00814,1052,0
5,98,TX,UDP,49153,4.00814,1052,0
4,98,RX,UDP,49153,4.01085,1052,0
4,98,TX,UDP,49153,4.01085,1052,0
1,98,RX,UDP,49153,4.01356,1052,0
1,98,TX,UDP,49153,4.01356,1052,0
0,98,RX,UDP,49153,4.01627,1052,0
0,99,TX,UDP,9,4.1,1052,0
1,99,RX,UDP,9,4.10271,1052,0
1,99,TX,UDP,9,4.10271,1052,0
4,99,RX,UDP,9,4.10542,1052,0
4,99,TX,UDP,9,4.10542,1052,0
5,99,RX,UDP,9,4.10814,1052,0
5,99,TX,UDP,49153,4.10814,1052,0
4,99,RX,UDP,49153,4.11085,1052,0
4,99,TX,UDP,49153,4.11085,1052,0
1,99,RX,UDP,49153,4.11356,1052,0
1,99,TX,UDP,49153,4.11356,1052,0
0,99,RX,UDP,49153,4.11627,1052,0
0,100,TX,UDP,9,4.2,1052,0
1,100,RX,UDP,9,4.20271,1052,0
1,100,TX,UDP,9,4.20271,1052,0
4,100,RX,UDP,9,4.20542,1052,0
4,100,TX,UDP,9,4.20542,1052,0
5,100,RX,UDP,9,4.20814,1052,0
5,100,TX,UDP,49153,4.20814,1052,0
4,100,RX,UDP,49153,4.21085,1052,0
4,100,TX,UDP,49153,4.21085,1052,0
1,100,RX,UDP,49153,4.21356,1052,0
1,100,TX,UDP,49153,4.21356,1052,0
0,100,RX,UDP,49153,4.21627,1052,0
0,101,TX,UDP,9,4.3,1052,0
1,101,RX,UDP,9,4.30271,1052,0
1,101,TX,UDP,9,4.30271,1052,0
4,101,RX,UDP,9,4.30542,1052,0
4,101,TX,UDP,9,4.30542,1052,0
5,101,RX,UDP,9,4.30814,1052,0
5,101,TX,UDP,49153,4.30814,1052,0
4,101,RX,UDP,49153,4.31085,1052,0
4,101,TX,UDP,49153,4.31085,1052,0
1,101,RX,UDP,49153,4.31356,1052,0
1,101,TX,UDP,49153,4.31356,1052,0
0,101,RX,UDP,49153,4.31627,1052,0
0,102,TX,UDP,9,4.4,1052,0
1,102,RX,UDP,9,4.40271,1052,0
1,102,TX,UDP,9,4.40271,1052,0
4,102,RX,UDP,9,4.40542,1052,0
4,102,TX,UDP,9,4.40542,1052,0
5,102,RX,UDP,9,4.40814,1052,0
5,102,TX,UDP,49153,4.40814,1052,0
4,102,RX,UDP,49153,4.41085,1052,0
4,102,TX,UDP,49153,4.41085,1052,0
1,102,RX,UDP,49153,4.41356,1052,0
1,102,TX,UDP,49153,4.41356,1052,0
0,102,RX,UDP,49153,4.41627,1052,0
0,103,TX,UDP,9,4.5,1052,0
1,103,RX,UDP,9,4.50271,1052,0
1,103,TX,UDP,9,4.50271,1052,0
4,103,RX,UDP,9,4.50542,1052,0
4,103,TX,UDP,9,4.50542,1052,0
5,103,RX,UDP,9,4.50814,1052,0
5,103,TX,UDP,49153,4.50814,1052,0
4,103,RX,UDP,49153,4.51085,1052,0
4,103,TX,UDP,49153,4.51085,1052,0
1,103,RX,UDP,49153,4.51356,1052,0
1,103,TX,UDP,49153,4.51356,1052,0
0,103,RX,UDP,49153,4.51627,1052,0
0,104,TX,UDP,9,4.6,1052,0
1,104,RX,UDP,9,4.60271,1052,0
1,104,TX,UDP,9,4.60271,1052,0
4,104,RX,UDP,9,4.60542,1052,0
4,104,TX,UDP,9,4.60542,1052,0
5,104,RX,UDP,9,4.60814,1052,0
5,104,TX,UDP,49153,4.60814,1052,0
4,104,RX,UDP,49153,4.61085,1052,0
4,104,TX,UDP,49153,4.61085,1052,0
1,104,RX,UDP,49153,4.61356,1052,0
1,104,TX,UDP,49153,4.61356,1052,0
0,104,RX,UDP,49153,4.61627,1052,0
0,105,TX,UDP,9,4.7,1052,0
1,105,RX,UDP,9,4.70271,1052,0
1,105,TX,UDP,9,4.70271,1052,0
4,105,RX,UDP,9,4.70542,1052,0
4,105,TX,UDP,9,4.70542,1052,0
5,105,RX,UDP,9,4.70814,1052,0
5,105,TX,UDP,49153,4.70814,1052,0
4,105,RX,UDP,49153,4.71085,1052,0
4,105,TX,UDP,49153,4.71085,1052,0
1,105,RX,UDP,49153,4.71356,1052,0
1,105,TX,UDP,49153,4.71356,1052,0
0,105,RX,UDP,49153,4.71627,1052,0
0,106,TX,UDP,9,4.8,1052,0
1,106,RX,UDP,9,4.80271,1052,0
1,106,TX,UDP,9,4.80271,1052,0
4,106,RX,UDP,9,4.80542,1052,0
4,106,TX,UDP,9,4.80542,1052,0
5,106,RX,UDP,9,4.80814,1052,0
5,106,TX,UDP,49153,4.80814,1052,0
4,106,RX,UDP,49153,4.81085,1052,0
4,106,TX,UDP,49153,4.81085,1052,0
1,106,RX,UDP,49153,4.81356,1052,0
1,106,TX,UDP,49153,4.81356,1052,0
0,106,RX,UDP,49153,4.81627,1052,0
0,107,TX,UDP,9,4.9,1052,0
1,107,RX,UDP,9,4.90271,1052,0
1,107,TX,UDP,9,4.90271,1052,0
4,107,RX,UDP,9,4.90542,1052,0
4,107,TX,UDP,9,4.90542,1052,0
5,107,RX,UDP,9,4.90814,1052,0
5,107,TX,UDP,49153,4.90814,1052,0
4,107,RX,UDP,49153,4.91085,1052,0
4,107,TX,UDP,49153,4.91085,1052,0
1,107,RX,UDP,49153,4.91356,1052,0
1,107,TX,UDP,49153,4.91356,1052,0
0,107,RX,UDP,49153,4.91627,1052,0
0,108,TX,UDP,9,5,1052,0
1,108,RX,UDP,9,5.00271,1052,0
1,108,TX,UDP,9,5.00271,1052,0
4,108,RX,UDP,9,5.00542,1052,0
4,108,TX,UDP,9,5.00542,1052,0
5,108,RX,UDP,9,5.00814,1052,0
5,108,TX,UDP,49153,5.00814,1052,0
4,108,RX,UDP,49153,5.01085,1052,0
4,108,TX,UDP,49153,5.01085,1052,0
1,108,RX,UDP,49153,5.01356,1052,0
1,108,TX,UDP,49153,5.01356,1052,0
0,108,RX,UDP,49153,5.01627,1052,0
0,109,TX,UDP,9,5.1,1052,0
1,109,RX,UDP,9,5.10271,1052,0
1,109,TX,UDP,9,5.10271,1052,0
4,109,RX,UDP,9,5.10542,1052,0
4,109,TX,UDP,9,5.10542,1052,0
5,109,RX,UDP,9,5.10814,1052,0
5,109,TX,UDP,49153,5.10814,1052,0
4,109,RX,UDP,49153,5.11085,1052,0
4,109,TX,UDP,49153,5.11085,1052,0
1,109,RX,UDP,49153,5.11356,1052,0
1,109,TX,UDP,49153,5.11356,1052,0
0,109,RX,UDP,49153,5.11627,1052,0
0,110,TX,UDP,9,5.2,1052,0
1,110,RX,UDP,9,5.20271,1052,0
1,110,TX,UDP,9,5.20271,1052,0
4,110,RX,UDP,9,5.20542,1052,0
4,110,TX,UDP,9,5.20542,1052,0
5,110,RX,UDP,9,5.20814,1052,0
5,110,TX,UDP,49153,5.20814,1052,0
4,110,RX,UDP,49153,5.21085,1052,0
4,110,TX,UDP,49153,5.21085,1052,0
1,110,RX,UDP,49153,5.21356,1052,0
1,110,TX,UDP,49153,5.21356,1052,0
0,110,RX,UDP,49153,5.21627,1052,0
0,111,TX,UDP,9,5.3,1052,0
1,111,RX,UDP,9,5.30271,1052,0
1,111,TX,UDP,9,5.30271,1052,0
4,111,RX,UDP,9,5.30542,1052,0
4,111,TX,UDP,9,5.30542,1052,0
5,111,RX,UDP,9,5.30814,1052,0
5,111,TX,UDP,49153,5.30814,1052,0
4,111,RX,UDP,49153,5.31085,1052,0
4,111,TX,UDP,49153,5.31085,1052,0
1,111,RX,UDP,49153,5.31356,1052,0
1,111,TX,UDP,49153,5.31356,1052,0
0,111,RX,UDP,49153,5.31627,1052,0
0,112,TX,UDP,9,5.4,1052,0
1,112,RX,UDP,9,5.40271,1052,0
1,112,TX,UDP,9,5.40271,1052,0
4,112,RX,UDP,9,5.40542,1052,0
4,112,TX,UDP,9,5.40542,1052,0
5,112,RX,UDP,9,5.40814,1052,0
5,112,TX,UDP,49153,5.40814,1052,0
4,112,RX,UDP,49153,5.41085,1052,0
4,112,TX,UDP,49153,5.41085,1052,0
1,112,RX,UDP,49153,5.41356,1052,0
1,112,TX,UDP,49153,5.41356,1052,0
0,112,RX,UDP,49153,5.41627,1052,0
0,113,TX,UDP,9,5.5,1052,0
1,113,RX,UDP,9,5.50271,1052,0
1,113,TX,UDP,9,5.50271,1052,0
4,113,RX,UDP,9,5.50542,1052,0
4,113,TX,UDP,9,5.50542,1052,0
5,113,RX,UDP,9,5.50814,1052,0
5,113,TX,UDP,49153,5.50814,1052,0
4,113,RX,UDP,49153,5.51085,1052,0
